FIPS,Latitude,Longitude,adult_obesity_2015,adult_obesity_2016,adult_obesity_2017
30075,45.40889,-105.555259,0.253,0.271,0.273
30077,46.844225,-112.9311,0.244,0.275,0.28
30079,46.852434,-105.375808,0.266,0.271,0.262
30081,46.079298,-114.119065,0.205,0.207,0.233
30083,47.785513,-104.563387,0.297,0.29,0.307
30085,48.282747,-104.99517,0.365,0.348,0.369
30087,46.161734,-106.701953,0.323,0.337,0.356
30089,47.756469,-115.180225,0.279,0.278,0.268
30091,48.705523,-104.533913,0.303,0.303,0.298
30093,45.895959,-112.660222,0.266,0.251,0.255
30095,45.663496,-109.391752,0.236,0.217,0.218
30097,45.81306,-109.941312,0.217,0.23,0.243
30099,47.819035,-112.281725,0.261,0.264,0.267
30101,48.645052,-111.733493,0.285,0.265,0.265
30103,46.209636,-107.280494,0.263,0.268,0.256
30105,48.365713,-106.687883,0.291,0.29,0.292
30107,46.497047,-109.857147,0.249,0.263,0.253
30109,46.962866,-104.274466,0.283,0.283,0.266
30111,45.936987,-108.276656,0.257,0.248,0.251
31001,40.520632,-98.500044,0.292,0.297,0.33
31003,42.183225,-98.058037,0.272,0.271,0.276
31005,41.570856,-101.697045,0.289,0.298,0.297
31007,41.53975,-103.726263,0.338,0.331,0.335
31009,41.92523,-99.990771,0.265,0.276,0.291
31011,41.7054,-98.066794,0.284,0.279,0.316
31013,42.215665,-103.087821,0.321,0.315,0.339
31015,42.894448,-98.773022,0.307,0.328,0.342
31017,42.34939,-99.923176,0.31,0.31,0.302
31019,40.855226,-99.074983,0.283,0.296,0.301
31021,41.854179,-96.337746,0.314,0.327,0.31
31023,41.226072,-97.13204,0.271,0.282,0.32
31025,40.909878,-96.140609,0.331,0.338,0.354
31027,42.604511,-97.256824,0.269,0.28,0.283
31029,40.53039,-101.694192,0.282,0.272,0.306
31031,42.566985,-101.072622,0.263,0.26,0.262
31033,41.214236,-103.011929,0.265,0.283,0.315
31035,40.523669,-98.05105,0.344,0.324,0.329
31037,41.574675,-97.089455,0.313,0.311,0.315
31039,41.915865,-96.788517,0.287,0.289,0.297
31041,41.393893,-99.726866,0.332,0.341,0.32
31043,42.390456,-96.562549,0.335,0.344,0.358
31045,42.711214,-103.134872,0.287,0.28,0.273
31047,40.867378,-99.815154,0.328,0.329,0.338
31049,41.112988,-102.332604,0.266,0.271,0.301
31051,42.48528,-96.855862,0.315,0.307,0.315
31053,41.577008,-96.645853,0.298,0.308,0.327
31055,41.297091,-96.154066,0.28,0.282,0.278
31057,40.180165,-101.681133,0.332,0.341,0.353
31059,40.52504,-97.596705,0.288,0.305,0.334
31061,40.183203,-98.96208,0.338,0.364,0.367
31063,40.530947,-100.406683,0.323,0.35,0.355
31065,40.191991,-99.909661,0.327,0.326,0.339
31067,40.255234,-96.683453,0.339,0.354,0.341
31069,41.659381,-102.328229,0.282,0.313,0.326
31071,41.905572,-98.922998,0.277,0.276,0.284
31073,40.509838,-99.824078,0.315,0.336,0.344
31075,41.915867,-101.756875,0.269,0.289,0.283
31077,41.5676,-98.530566,0.322,0.334,0.324
31079,40.866023,-98.498004,0.311,0.33,0.339
31081,40.877145,-98.021943,0.29,0.302,0.325
31083,40.178766,-99.403418,0.298,0.314,0.321
31085,40.535786,-101.05558,0.273,0.303,0.332
31087,40.176896,-101.044217,0.324,0.342,0.359
31089,42.459287,-98.784766,0.312,0.319,0.302
31091,41.9187,-101.11681,0.285,0.271,0.266
31093,41.219403,-98.513303,0.301,0.309,0.294
31095,40.175736,-97.143103,0.341,0.352,0.362
31097,40.395457,-96.268562,0.303,0.297,0.303
31099,40.506269,-98.948461,0.3,0.323,0.311
31101,41.194404,-101.644474,0.276,0.28,0.275
31103,42.87548,-99.718351,0.271,0.278,0.296
31105,41.199155,-103.711105,0.312,0.316,0.314
31107,42.634405,-97.891349,0.282,0.3,0.316
31109,40.783547,-96.688658,0.263,0.261,0.26
31111,41.050322,-100.744481,0.328,0.332,0.317
31113,41.542156,-100.443665,0.278,0.286,0.311
31115,41.897714,-99.509764,0.285,0.301,0.307
31117,41.596473,-101.060237,0.286,0.31,0.305
31119,41.909929,-97.606856,0.309,0.323,0.326
31121,41.169801,-98.031051,0.334,0.344,0.326
31123,41.732205,-102.990599,0.302,0.306,0.302
31125,41.402386,-97.991408,0.305,0.305,0.298
31127,40.387448,-95.850954,0.35,0.346,0.355
31129,40.176492,-98.046842,0.292,0.309,0.335
31131,40.637992,-96.131027,0.339,0.337,0.339
31133,40.13785,-96.245225,0.325,0.317,0.298
31135,40.856065,-101.636443,0.313,0.264,0.245
31137,40.516365,-99.406557,0.334,0.35,0.334
31139,42.271413,-97.610992,0.365,0.353,0.341
31141,41.576866,-97.513467,0.292,0.3,0.293
31143,41.187925,-97.570663,0.313,0.3,0.295
31145,40.16942,-100.468576,0.306,0.299,0.319
31147,40.123743,-95.718603,0.325,0.357,0.367
31149,42.413325,-99.45853,0.341,0.315,0.303
31151,40.516802,-97.131755,0.319,0.331,0.33
31153,41.115064,-96.109125,0.284,0.289,0.306
31155,41.223152,-96.640923,0.293,0.273,0.286
31157,41.851589,-103.70586,0.333,0.342,0.339
31159,40.871944,-97.140383,0.287,0.291,0.294
31161,42.507074,-102.389698,0.292,0.301,0.302
31163,41.218743,-98.972849,0.327,0.344,0.331
31165,42.483806,-103.742605,0.297,0.308,0.323
31167,41.904793,-97.174724,0.338,0.332,0.343
31169,40.173845,-97.596263,0.322,0.301,0.302
31171,41.84862,-100.506911,0.32,0.308,0.328
31173,42.154061,-96.533943,0.407,0.408,0.418
31175,41.564094,-98.983484,0.308,0.314,0.323
31177,41.533979,-96.224574,0.312,0.31,0.315
31179,42.210746,-97.126243,0.286,0.296,0.296
31181,40.180646,-98.49859,0.309,0.318,0.329
31183,41.937859,-98.522289,0.278,0.278,0.281
31185,40.873056,-97.596742,0.32,0.321,0.336
32001,39.525701,-118.270419,0.316,0.288,0.255
32003,36.214236,-115.013819,0.249,0.258,0.278
32005,38.905129,-119.609019,0.219,0.224,0.214
32007,41.141133,-115.351424,0.321,0.319,0.303
32009,37.778966,-117.632382,0.274,0.266,0.255
32011,39.977788,-116.272208,0.26,0.263,0.272
32013,41.407914,-118.127592,0.259,0.247,0.257
32015,39.900211,-117.04724,0.294,0.285,0.304
32017,37.634605,-114.863037,0.247,0.252,0.259
32019,39.022214,-119.197417,0.284,0.299,0.298
32021,38.516647,-118.416279,0.269,0.264,0.28
32023,37.966379,-116.459047,0.291,0.291,0.315
32027,40.439639,-118.409477,0.31,0.324,0.311
32029,39.438385,-119.524646,0.252,0.259,0.269
32031,40.703311,-119.710315,0.222,0.222,0.218
32033,39.417804,-114.900945,0.248,0.251,0.287
32510,39.153447,-119.743442,0.23,0.241,0.246
33001,43.519109,-71.425366,0.295,0.307,0.313
33003,43.867567,-71.201665,0.238,0.231,0.252
33005,42.925455,-72.248217,0.254,0.25,0.274
33007,44.652419,-71.289383,0.313,0.301,0.305
33009,43.926488,-71.842264,0.267,0.267,0.253
33011,42.911643,-71.723101,0.272,0.273,0.285
33013,43.299485,-71.68013,0.276,0.29,0.295
33015,42.98936,-71.099437,0.257,0.257,0.261
33017,43.293177,-71.035927,0.305,0.298,0.291
33019,43.361188,-72.222084,0.266,0.282,0.288
34001,39.469354,-74.633758,0.268,0.268,0.276
34003,40.95909,-74.074522,0.208,0.204,0.215
34005,39.875786,-74.663006,0.27,0.27,0.28
34007,39.802352,-74.961251,0.283,0.29,0.302
34009,39.086143,-74.847716,0.263,0.271,0.279
34011,39.328387,-75.121644,0.339,0.336,0.345
34013,40.787217,-74.246136,0.265,0.273,0.287
34015,39.721019,-75.143708,0.286,0.292,0.303
34017,40.731384,-74.078627,0.236,0.239,0.239
34019,40.565283,-74.91197,0.206,0.213,0.223
34021,40.282503,-74.703724,0.237,0.243,0.246
34023,40.439593,-74.407585,0.226,0.24,0.25
34025,40.287056,-74.152446,0.23,0.227,0.232
34027,40.858581,-74.547427,0.214,0.204,0.21
34029,39.86585,-74.263027,0.268,0.268,0.281
34031,41.033763,-74.300308,0.236,0.241,0.257
34033,39.573828,-75.357356,0.323,0.32,0.339
34035,40.565522,-74.61993,0.213,0.213,0.226
34037,41.137424,-74.691855,0.246,0.255,0.262
34039,40.659871,-74.308696,0.237,0.245,0.247
34041,40.853524,-75.009542,0.266,0.271,0.288
35001,35.054002,-106.669065,0.197,0.204,0.215
35003,33.901814,-108.392097,0.227,0.219,0.203
35005,33.361605,-104.469837,0.31,0.299,0.292
35006,34.93205,-108.000255,0.327,0.329,0.312
35007,36.612963,-104.640126,0.259,0.24,0.22
35009,34.572984,-103.346055,0.286,0.3,0.305
35011,34.351429,-104.401527,0.246,0.238,0.229
35013,32.350912,-106.832182,0.238,0.232,0.236
35015,32.457858,-104.306471,0.314,0.301,0.312
35017,32.732087,-108.381504,0.218,0.21,0.218
35019,34.869782,-104.784968,0.28,0.27,0.273
35021,35.863152,-103.829931,0.249,0.227,0.229
35023,31.899658,-108.745729,0.268,0.256,0.229
35025,32.795687,-103.413271,0.333,0.347,0.338
35027,33.740941,-105.449083,0.219,0.215,0.199
35028,35.870047,-106.307968,0.2,0.203,0.199
35029,32.184482,-107.746639,0.248,0.231,0.243
35031,35.573732,-108.255307,0.354,0.333,0.351
35033,35.982841,-104.921898,0.233,0.238,0.226
35035,32.588776,-105.781079,0.235,0.257,0.251
35037,35.107018,-103.548071,0.297,0.324,0.32
35039,36.509669,-106.693983,0.246,0.241,0.245
35041,34.021457,-103.482725,0.269,0.281,0.269
35043,35.685073,-106.882618,0.242,0.241,0.238
35045,36.511625,-108.324578,0.302,0.303,0.317
35047,35.476876,-104.803515,0.219,0.222,0.226
35049,35.513722,-105.966441,0.142,0.138,0.137
35051,33.119479,-107.188161,0.213,0.21,0.21
35053,33.991614,-106.939003,0.268,0.256,0.263
35055,36.576529,-105.637987,0.18,0.169,0.174
35057,34.634644,-105.846836,0.26,0.255,0.261
35059,36.488085,-103.475723,0.275,0.284,0.27
35061,34.71684,-106.806582,0.289,0.271,0.266
36001,42.588271,-73.974014,0.258,0.272,0.254
36003,42.247894,-78.026176,0.306,0.298,0.296
36005,40.848711,-73.852939,0.28,0.289,0.304
36007,42.161977,-75.830291,0.268,0.247,0.273
36009,42.244853,-78.681006,0.286,0.284,0.281
36011,43.008546,-76.574587,0.286,0.303,0.306
36013,42.304216,-79.407595,0.259,0.298,0.296
36015,42.155281,-76.747179,0.307,0.319,0.291
36017,42.489732,-75.604905,0.328,0.328,0.303
36019,44.75271,-73.705648,0.325,0.296,0.303
36021,42.247729,-73.626805,0.256,0.253,0.25
36023,42.593824,-76.076265,0.266,0.277,0.268
36025,42.193987,-74.966728,0.26,0.258,0.279
36027,41.755009,-73.739951,0.261,0.249,0.259
36029,42.752759,-78.778192,0.287,0.265,0.267
36031,44.108971,-73.777573,0.269,0.285,0.273
36033,44.594374,-74.31067,0.307,0.298,0.303
36035,43.115609,-74.423678,0.294,0.287,0.301
36037,43.00091,-78.192778,0.292,0.295,0.268
36039,42.286951,-74.149495,0.302,0.296,0.279
36041,43.657879,-74.502456,0.267,0.28,0.261
36043,43.461635,-74.894694,0.31,0.298,0.296
36045,43.995371,-76.053522,0.296,0.274,0.284
36047,40.635133,-73.950777,0.227,0.223,0.227
36049,43.786397,-75.442617,0.272,0.272,0.337
36051,42.727485,-77.76978,0.278,0.299,0.312
36053,42.910026,-75.663575,0.282,0.294,0.261
36055,43.464475,-77.664656,0.286,0.272,0.277
36057,42.900891,-74.435358,0.272,0.251,0.26
36059,40.729687,-73.589384,0.224,0.227,0.235
36061,40.776557,-73.970174,0.147,0.147,0.147
36063,43.456731,-78.792143,0.301,0.302,0.304
36065,43.242727,-75.434282,0.285,0.304,0.314
36067,43.00653,-76.196117,0.269,0.278,0.279
36069,42.856695,-77.303277,0.29,0.295,0.294
36071,41.40241,-74.306252,0.245,0.261,0.288
36073,43.502287,-78.229726,0.306,0.306,0.285
36075,43.461443,-76.209258,0.329,0.293,0.292
36077,42.629776,-75.028841,0.252,0.255,0.26
36079,41.427904,-73.743882,0.294,0.272,0.241
36081,40.658557,-73.837929,0.237,0.238,0.238
36083,42.710421,-73.513845,0.248,0.236,0.274
36085,40.563855,-74.137063,0.277,0.263,0.282
36087,41.154785,-74.024772,0.236,0.209,0.224
36089,44.488113,-75.074311,0.294,0.286,0.282
36091,43.106135,-73.855387,0.26,0.256,0.267
36093,42.817542,-74.043583,0.266,0.26,0.261
36095,42.591294,-74.438172,0.265,0.269,0.262
36097,42.419776,-76.938604,0.293,0.3,0.308
36099,42.782294,-76.827088,0.291,0.307,0.289
36101,42.266725,-77.385525,0.302,0.295,0.308
36103,40.943554,-72.692218,0.223,0.228,0.231
36105,41.720176,-74.76468,0.3,0.307,0.293
36107,42.178057,-76.29745,0.315,0.315,0.293
36109,42.453281,-76.473712,0.238,0.237,0.253
36111,41.947232,-74.265447,0.27,0.281,0.272
36113,43.555105,-73.838139,0.271,0.26,0.274
36115,43.312377,-73.439428,0.29,0.298,0.319
36117,43.458758,-77.063164,0.296,0.294,0.302
36119,41.15277,-73.745912,0.178,0.196,0.203
36121,42.701363,-78.228567,0.284,0.263,0.256
36123,42.638237,-77.104324,0.258,0.253,0.266
37001,36.041974,-79.399935,0.332,0.337,0.351
37003,35.920951,-81.177467,0.283,0.33,0.34
37005,36.489356,-81.132299,0.235,0.257,0.271
37007,34.974996,-80.109959,0.351,0.345,0.346
37009,36.436305,-81.49877,0.243,0.264,0.291
37011,36.072894,-81.920363,0.257,0.259,0.26
37013,35.482313,-76.842014,0.319,0.329,0.33
37015,36.06133,-76.962367,0.352,0.355,0.355
37017,34.591949,-78.539513,0.357,0.348,0.382
37019,34.038708,-78.227688,0.291,0.286,0.28
37021,35.609371,-82.530426,0.236,0.228,0.235
37023,35.746182,-81.70618,0.31,0.315,0.324
37025,35.387845,-80.552868,0.293,0.278,0.3
37027,35.957857,-81.530076,0.293,0.31,0.327
37029,36.342344,-76.162488,0.313,0.323,0.31
37031,34.858313,-76.526967,0.281,0.262,0.258
37033,36.393097,-79.332546,0.339,0.358,0.36
37035,35.663182,-81.214151,0.285,0.308,0.295
37037,35.704994,-79.251454,0.256,0.27,0.271
37039,35.136233,-84.061308,0.289,0.285,0.3
37041,36.127288,-76.60207,0.316,0.324,0.342
37043,35.052997,-83.752264,0.264,0.286,0.287
37045,35.33463,-81.557115,0.292,0.321,0.309
37047,34.260471,-78.636378,0.315,0.31,0.312
37049,35.118179,-77.082541,0.304,0.295,0.301
37051,35.050192,-78.828719,0.311,0.32,0.323
37053,36.372174,-75.941224,0.305,0.283,0.289
37055,35.606269,-75.767536,0.278,0.281,0.274
37057,35.795123,-80.206525,0.299,0.302,0.314
37059,35.929356,-80.542542,0.265,0.28,0.291
37061,34.934403,-77.933543,0.34,0.292,0.32
37063,36.036589,-78.877919,0.288,0.282,0.292
37065,35.917055,-77.602655,0.397,0.392,0.408
37067,36.131667,-80.257289,0.259,0.287,0.314
37069,36.088241,-78.28309,0.325,0.318,0.312
37071,35.293344,-81.177256,0.312,0.336,0.333
37073,36.442135,-76.702355,0.343,0.341,0.339
37075,35.348111,-83.830909,0.295,0.305,0.275
37077,36.299884,-78.657634,0.333,0.37,0.358
37079,35.481933,-77.681667,0.331,0.342,0.359
37081,36.079065,-79.788665,0.282,0.284,0.307
37083,36.251438,-77.644842,0.392,0.394,0.39
37085,35.368635,-78.87161,0.31,0.33,0.332
37087,35.557097,-82.972807,0.239,0.264,0.3
37089,35.336424,-82.479634,0.218,0.243,0.271
37091,36.363517,-76.981616,0.334,0.352,0.369
37093,35.017233,-79.241964,0.344,0.348,0.347
37095,35.408157,-76.153687,0.297,0.299,0.297
37097,35.806356,-80.874545,0.283,0.282,0.291
37099,35.286463,-83.130641,0.323,0.324,0.314
37101,35.513405,-78.367267,0.343,0.352,0.355
37103,35.03216,-77.356443,0.343,0.344,0.339
37105,35.476075,-79.17222,0.292,0.293,0.299
37107,35.238062,-77.639023,0.353,0.36,0.372
37109,35.487825,-81.225176,0.286,0.288,0.276
37111,35.682232,-82.048029,0.313,0.303,0.309
37113,35.152959,-83.421901,0.242,0.251,0.274
37115,35.86408,-82.712731,0.29,0.248,0.248
37117,35.841059,-77.112867,0.358,0.364,0.38
37119,35.246862,-80.833832,0.244,0.235,0.239
37121,36.013102,-82.163554,0.304,0.288,0.292
37123,35.338071,-79.904196,0.33,0.319,0.307
37125,35.310163,-79.480664,0.278,0.279,0.274
37127,35.965945,-77.987555,0.319,0.312,0.315
37129,34.177466,-77.871378,0.25,0.26,0.249
37131,36.421774,-77.398352,0.356,0.378,0.385
37133,34.76346,-77.503297,0.275,0.261,0.297
37135,36.062499,-79.119355,0.213,0.199,0.233
37137,35.147462,-76.665069,0.304,0.319,0.315
37139,36.265276,-76.260355,0.345,0.337,0.354
37141,34.512581,-77.888029,0.269,0.288,0.311
37143,36.178261,-76.404269,0.338,0.332,0.326
37145,36.386387,-78.965471,0.333,0.327,0.327
37147,35.591065,-77.372404,0.371,0.344,0.343
37149,35.278928,-82.167667,0.251,0.27,0.273
37151,35.709915,-79.806215,0.298,0.298,0.322
37153,35.001957,-79.747809,0.349,0.371,0.379
37155,34.63921,-79.100881,0.395,0.391,0.396
37157,36.380927,-79.782889,0.342,0.34,0.354
37159,35.639218,-80.525344,0.34,0.343,0.327
37161,35.402747,-81.919583,0.273,0.281,0.287
37163,34.990575,-78.371382,0.364,0.386,0.367
37165,34.840023,-79.477337,0.357,0.366,0.364
37167,35.310523,-80.254355,0.286,0.298,0.3
37169,36.404195,-80.239271,0.314,0.337,0.338
37171,36.415416,-80.686463,0.313,0.289,0.309
37173,35.568849,-83.465614,0.33,0.353,0.333
37175,35.210095,-82.816696,0.241,0.24,0.243
37177,35.87042,-76.165345,0.314,0.31,0.308
37179,34.991501,-80.530131,0.268,0.266,0.265
37181,36.365481,-78.405434,0.354,0.369,0.382
37183,35.789846,-78.650624,0.253,0.249,0.248
37185,36.397979,-78.099924,0.363,0.377,0.392
37187,35.844589,-76.572334,0.338,0.328,0.328
37189,36.235371,-81.709919,0.253,0.264,0.264
37191,35.362741,-78.004826,0.321,0.347,0.344
37193,36.209303,-81.165354,0.293,0.262,0.267
37195,35.704125,-77.918982,0.373,0.381,0.368
37197,36.158765,-80.665164,0.301,0.323,0.31
37199,35.889504,-82.30398,0.271,0.27,0.27
38001,46.096815,-102.533198,0.304,0.333,0.319
38003,46.94255,-98.070195,0.279,0.328,0.347
38005,48.071738,-99.361987,0.328,0.354,0.31
38007,47.009283,-103.364924,0.316,0.297,0.283
38009,48.794412,-100.831257,0.304,0.302,0.31
38011,46.107807,-103.506586,0.307,0.297,0.303
38013,48.786453,-102.520087,0.286,0.296,0.289
38015,46.971843,-100.462001,0.28,0.294,0.291
38017,46.927003,-97.252375,0.266,0.273,0.291
38019,48.768439,-98.46379,0.278,0.312,0.321
38021,46.107756,-98.496518,0.337,0.329,0.334
38023,48.818142,-103.497653,0.286,0.286,0.271
38025,47.35461,-102.612365,0.285,0.303,0.335
38027,47.723436,-98.900475,0.302,0.315,0.315
38029,46.284255,-100.237842,0.306,0.313,0.309
38031,47.464327,-98.872817,0.284,0.294,0.305
38033,46.938924,-103.844612,0.288,0.291,0.321
38035,47.926003,-97.450851,0.29,0.29,0.301
38037,46.357827,-101.639049,0.328,0.324,0.333
38039,47.463463,-98.232444,0.308,0.297,0.269
38041,46.434939,-102.458385,0.269,0.31,0.291
38043,46.935385,-99.742727,0.315,0.287,0.301
38045,46.464195,-98.526057,0.324,0.332,0.334
38047,46.469278,-99.504585,0.359,0.335,0.328
38049,48.233842,-100.633267,0.284,0.288,0.317
38051,46.117034,-99.443041,0.316,0.321,0.328
38053,47.742475,-103.403215,0.306,0.335,0.328
38055,47.653055,-101.421794,0.299,0.329,0.334
38057,47.303279,-101.820765,0.3,0.309,0.318
38059,46.713789,-101.279743,0.315,0.323,0.333
38061,48.210291,-102.364756,0.335,0.336,0.359
38063,47.918667,-98.204428,0.277,0.304,0.317
38065,47.118079,-101.33142,0.312,0.307,0.321
38067,48.766896,-97.545405,0.318,0.32,0.321
38069,48.238883,-99.966497,0.327,0.325,0.34
38071,48.265551,-98.737329,0.288,0.312,0.332
38073,46.449276,-97.647554,0.308,0.324,0.331
38075,48.712782,-101.658152,0.288,0.302,0.316
38077,46.265219,-96.93796,0.317,0.327,0.331
38079,48.768272,-99.840463,0.4,0.411,0.414
38081,46.108206,-97.63003,0.323,0.317,0.344
38083,47.581373,-100.341499,0.295,0.317,0.316
38085,46.109282,-101.047525,0.394,0.391,0.337
38087,46.445834,-103.462462,0.295,0.282,0.269
38089,46.817031,-102.662026,0.301,0.288,0.296
38091,47.458288,-97.718895,0.324,0.312,0.302
38093,46.971103,-98.957592,0.298,0.302,0.33
38095,48.682183,-99.248158,0.29,0.307,0.301
38097,47.446215,-97.164754,0.358,0.362,0.328
38099,48.376979,-97.72223,0.321,0.302,0.322
38101,48.216686,-101.540537,0.309,0.297,0.308
38103,47.580851,-99.671502,0.309,0.321,0.335
38105,48.345867,-103.4874,0.303,0.348,0.353
39001,38.841681,-83.474173,0.296,0.283,0.311
39003,40.771528,-84.106546,0.368,0.338,0.354
39005,40.843274,-82.270121,0.3,0.301,0.279
39007,41.906644,-80.745641,0.32,0.307,0.335
39009,39.333848,-82.046008,0.299,0.288,0.283
39011,40.561309,-84.224018,0.341,0.344,0.347
39013,40.017682,-80.967727,0.32,0.331,0.335
39015,38.931377,-83.866772,0.368,0.373,0.337
39017,39.439915,-84.565397,0.293,0.301,0.328
39019,40.579884,-81.090787,0.318,0.345,0.347
39021,40.132759,-83.767543,0.346,0.366,0.37
39023,39.917032,-83.783676,0.301,0.304,0.315
39025,39.052084,-84.149614,0.278,0.293,0.303
39027,39.414041,-83.814542,0.334,0.348,0.343
39029,40.768462,-80.777231,0.323,0.322,0.33
39031,40.29672,-81.930112,0.328,0.337,0.343
39033,40.848508,-82.924771,0.353,0.321,0.32
39035,41.760392,-81.724217,0.28,0.286,0.3
39037,40.132176,-84.620438,0.337,0.305,0.323
39039,41.321679,-84.486433,0.313,0.315,0.329
39041,40.278941,-83.007462,0.265,0.271,0.281
39043,41.554006,-82.525897,0.294,0.314,0.354
39045,39.752935,-82.628276,0.306,0.311,0.326
39047,39.553845,-83.459327,0.315,0.324,0.334
39049,39.969447,-83.008258,0.295,0.292,0.297
39051,41.597264,-84.124267,0.302,0.328,0.367
39053,38.817046,-82.301746,0.32,0.313,0.323
39055,41.499322,-81.173505,0.261,0.276,0.27
39057,39.687479,-83.894894,0.251,0.285,0.313
39059,40.056665,-81.497875,0.364,0.364,0.364
39061,39.196927,-84.544187,0.289,0.289,0.292
39063,41.000471,-83.666034,0.314,0.302,0.314
39065,40.660415,-83.664077,0.319,0.342,0.352
39067,40.292318,-81.091565,0.285,0.294,0.303
39069,41.335072,-84.065882,0.316,0.302,0.292
39071,39.184488,-83.603668,0.33,0.337,0.321
39073,39.490343,-82.483445,0.305,0.34,0.375
39075,40.565309,-81.929869,0.266,0.282,0.312
39077,41.14508,-82.594641,0.349,0.335,0.333
39079,39.013477,-82.614142,0.369,0.368,0.374
39081,40.399188,-80.76141,0.333,0.336,0.366
39083,40.40362,-82.422393,0.326,0.342,0.276
39085,41.924116,-81.392643,0.249,0.264,0.267
39087,38.603866,-82.517186,0.363,0.389,0.388
39089,40.093609,-82.481251,0.309,0.293,0.314
39091,40.387553,-83.766343,0.301,0.312,0.343
39093,41.438805,-82.179722,0.304,0.299,0.292
39095,41.682321,-83.468867,0.322,0.324,0.342
39097,39.896607,-83.400885,0.312,0.286,0.296
39099,41.01088,-80.770396,0.308,0.306,0.313
39101,40.588208,-83.172927,0.342,0.339,0.358
39103,41.116051,-81.899566,0.277,0.289,0.291
39105,39.089807,-82.028397,0.362,0.346,0.343
39107,40.535333,-84.632059,0.281,0.287,0.279
39109,40.053326,-84.228414,0.312,0.315,0.341
39111,39.725969,-81.090658,0.342,0.361,0.368
39113,39.755218,-84.290546,0.303,0.31,0.333
39115,39.624946,-81.861699,0.311,0.333,0.367
39117,40.525266,-82.797729,0.338,0.369,0.369
39119,39.966046,-81.943506,0.321,0.325,0.312
39121,39.767232,-81.452604,0.334,0.329,0.335
39123,41.544467,-83.009253,0.326,0.306,0.306
39125,41.119141,-84.576967,0.29,0.299,0.299
39127,39.743187,-82.237953,0.362,0.355,0.363
39129,39.648947,-83.052827,0.349,0.359,0.34
39131,39.071365,-83.052921,0.324,0.312,0.358
39133,41.16864,-81.196932,0.286,0.285,0.29
39135,39.737906,-84.645358,0.306,0.323,0.293
39137,41.024533,-84.129879,0.31,0.333,0.352
39139,40.774167,-82.542715,0.335,0.33,0.328
39141,39.323763,-83.059585,0.358,0.363,0.337
39143,41.355291,-83.142735,0.347,0.324,0.335
39145,38.815019,-82.999028,0.367,0.363,0.37
39147,41.120008,-83.127436,0.323,0.349,0.351
39149,40.33668,-84.204143,0.324,0.323,0.318
39151,40.814131,-81.365667,0.309,0.308,0.307
39153,41.121851,-81.534936,0.28,0.292,0.308
39155,41.308936,-80.767656,0.344,0.33,0.326
39157,40.447441,-81.471157,0.354,0.346,0.35
39159,40.295901,-83.367042,0.336,0.322,0.342
39161,40.85552,-84.585775,0.357,0.367,0.379
39163,39.252014,-82.485961,0.304,0.313,0.336
39165,39.425652,-84.169906,0.263,0.286,0.299
39167,39.450684,-81.490653,0.33,0.332,0.348
39169,40.829661,-81.887194,0.288,0.273,0.303
39171,41.564958,-84.584323,0.309,0.341,0.359
39173,41.360183,-83.622682,0.291,0.306,0.309
39175,40.840122,-83.313172,0.342,0.352,0.358
40001,35.8975,-94.651671,0.347,0.382,0.386
40003,36.729703,-98.323445,0.339,0.347,0.36
40005,34.374813,-96.034705,0.353,0.359,0.343
40007,36.748334,-100.483056,0.359,0.357,0.389
40009,35.273945,-99.671638,0.357,0.335,0.355
40011,35.877782,-98.428934,0.341,0.379,0.384
40013,33.964004,-96.264137,0.329,0.349,0.325
40015,35.16792,-98.381045,0.348,0.362,0.37
40017,35.543416,-97.979836,0.326,0.342,0.35
40019,34.251848,-97.287927,0.358,0.324,0.323
40021,35.904367,-94.996796,0.354,0.348,0.355
40023,34.027645,-95.554208,0.346,0.342,0.362
40025,36.755276,-102.508735,0.312,0.307,0.328
40027,35.203117,-97.328332,0.293,0.299,0.301
40029,34.582861,-96.288039,0.34,0.359,0.356
40031,34.662628,-98.476597,0.334,0.349,0.348
40033,34.290676,-98.373438,0.353,0.357,0.362
40035,36.76389,-95.201553,0.332,0.301,0.274
40037,35.907732,-96.379793,0.347,0.355,0.368
40039,35.645601,-98.997386,0.292,0.298,0.309
40041,36.393369,-94.808206,0.325,0.334,0.334
40043,35.978433,-99.014094,0.288,0.339,0.355
40045,36.224258,-99.750139,0.32,0.317,0.31
40047,36.378273,-97.787729,0.353,0.358,0.367
40049,34.70935,-97.312723,0.329,0.356,0.338
40051,35.021058,-97.88689,0.369,0.332,0.348
40053,36.788254,-97.788151,0.369,0.367,0.364
40055,34.935263,-99.552968,0.311,0.322,0.327
40057,34.745971,-99.844194,0.364,0.368,0.368
40059,36.800456,-99.662842,0.333,0.349,0.35
40061,35.232294,-95.109578,0.34,0.356,0.385
40063,35.052934,-96.251183,0.351,0.359,0.323
40065,34.593949,-99.41221,0.341,0.307,0.341
40067,34.105092,-97.838814,0.382,0.354,0.36
40069,34.313455,-96.654255,0.36,0.393,0.392
40071,36.814842,-97.143755,0.305,0.287,0.297
40073,35.949431,-97.934568,0.317,0.291,0.321
40075,34.921489,-98.981617,0.316,0.303,0.308
40077,34.875137,-95.272263,0.377,0.355,0.326
40079,34.899642,-94.703491,0.37,0.393,0.391
